ACDATE	ETXEUR	GRXEUR	HKXHKD	NSXUSD	SPXUSD	US2000USD	US30USD	CORNUSD	NATGASUSD	SOYBNUSD	SUGARUSD	WHEATUSD	WTIUSD	XAGEUR	XAUEUR	XAUUSD	XAUXAG	XCUUSD	XPTUSD	XPDUSD	EURUSD
2017-04-23 00:00:00	3470.5	12292.75	24196.5	5487.125	2368.625	1397.01	20699.2	3.575	3.12	9.503	0.16414	4.03	49.815	16.44071	1166.145	1269.285	71.29	2.55546	970.231	801.686	1.08735
2017-04-25 00:00:00	3525.5	12509.0	24573.0	5545.88	2383.125	1410.886	20977.5	3.587	3.0725	9.5265	0.16245	4.051	49.315	16.13186	1156.195	1263.695	71.685	2.5713	954.792	801.356	1.09279
2017-04-27 00:00:00	3501.5	12458.0	24588.0	5587.13	2385.5	1419.359	20932.5	3.6	3.1675	9.4435	0.15368	4.085	49.165	15.92241	1163.135	1264.305	73.0655	2.57475	946.434	818.452	1.08653
2017-04-30 00:00:00	3496.5	12452.25	24539.5	5577.38	2378.375	1396.745	20905.0	3.692	3.1905	9.4345	0.16159	4.1025	49.165	15.82058	1165.635	1270.845	73.632	2.58378	948.94	828.043	1.08946
2017-05-02 00:00:00	3525.5	12518.0	24539.5	5622.88	2384.375	1397.166	20901.5	3.669	3.113	9.5845	0.15787	4.299	48.075	15.41916	1149.535	1256.575	74.5195	2.61398	927.55	819.753	1.09349
2017-05-04 00:00:00	3569.5	12617.75	24485.0	5622.88	2385.375	1389.83	20910.0	3.604	3.184	9.6255	0.1533	4.173	45.545	14.91132	1118.515	1228.195	75.032	2.49764	905.265	804.122	1.09806
2017-05-07 00:00:00	3642.5	12808.5	24477.5	5644.63	2397.625	1396.535	20988.5	3.594	3.186	9.5955	0.15363	4.206	46.505	15.004	1116.675	1227.505	75.0575	2.5248	923.35	818.077	1.0965
2017-05-09 00:00:00	3599.5	12733.75	24801.5	5671.88	2389.5	1385.198	20889.5	3.665	3.165	9.634	0.15446	4.102	46.125	14.88729	1124.685	1223.915	75.493	2.48083	906.76	798.317	1.08861
2017-05-11 00:00:00	3590.5	12720.5	24998.5	5671.0	2390.375	1387.417	20905.0	3.624	3.339	9.5495	0.15627	4.156	47.805	15.03799	1127.835	1225.295	74.972	2.496	918.225	803.9	1.08645
2017-05-14 00:00:00	3614.5	12813.0	25195.5	5690.75	2389.625	1383.718	20882.5	3.611	3.3425	9.5345	0.15482	4.128	47.775	15.07671	1125.125	1229.325	74.648	2.50751	923.585	806.55	1.09281
2017-05-16 00:00:00	3608.5	12751.75	25269.5	5710.13	2389.375	1383.686	20887.5	3.651	3.197	9.6615	0.15973	4.0605	48.265	15.26423	1115.975	1238.145	73.431	2.52828	943.836	799.496	1.10936
2017-05-18 00:00:00	3547.5	12613.5	25140.5	5638.0	2365.25	1360.844	20674.5	3.606	3.2715	9.3605	0.15945	4.099	49.355	15.00207	1122.645	1247.085	74.938	2.52021	933.706	763.484	1.11103
2017-05-21 00:00:00	3575.5	12664.75	25283.5	5658.13	2382.875	1366.902	20819.5	3.692	3.263	9.4545	0.16245	4.216	51.125	15.15293	1121.915	1257.26	74.0535	2.56656	941.901	760.854	1.12035
2017-05-23 00:00:00	3580.5	12650.25	25379.5	5709.25	2396.625	1379.174	20928.5	3.659	3.2215	9.4075	0.1584	4.141	51.435	15.2722	1119.405	1252.375	73.287	2.57889	944.279	774.142	1.1179
2017-05-25 00:00:00	3561.5	12591.0	25672.0	5781.38	2411.875	1380.842	21072.5	3.643	3.1565	9.3215	0.15454	4.16	48.875	15.30621	1120.185	1256.065	73.163	2.58376	948.536	771.972	1.12102
2017-05-28 00:00:00	3567.5	12610.75	25626.5	5802.13	2416.875	1381.57	21092.5	3.684	3.1455	9.3215	0.15454	4.16	49.885	15.5627	1133.705	1267.845	72.9105	2.55972	962.426	795.8	1.11761
2017-05-30 00:00:00	3545.5	12577.25	25515.5	5796.25	2411.625	1371.387	21036.5	3.674	3.0655	9.0855	0.15021	4.203	49.565	15.52792	1129.305	1261.835	72.746	2.55489	940.274	806.631	1.11729
2017-06-01 00:00:00	3589.5	12740.25	25639.5	5824.13	2429.625	1398.284	21149.5	3.658	2.963	9.0615	0.14205	4.158	48.075	15.3595	1128.335	1265.875	73.44	2.56847	931.838	826.48	1.12745
2017-06-04 00:00:00	3589.5	12740.25	25714.0	5881.0	2435.625	1403.537	21191.5	3.679	2.967	9.1905	0.13798	4.177	47.705	15.58177	1135.385	1280.695	72.832	2.55786	951.263	841.009	1.12775
2017-06-06 00:00:00	3543.5	12670.0	25831.5	5864.75	2430.625	1394.703	21164.5	3.812	3.002	9.193	0.1397	4.264	47.995	15.70426	1147.635	1294.285	73.0865	2.53584	960.723	855.466	1.12705
2017-06-08 00:00:00	3565.5	12729.0	25916.5	5878.25	2429.375	1409.648	21148.5	3.798	2.9885	9.3115	0.14383	4.3655	45.715	15.58103	1140.665	1277.915	73.388	2.60049	939.642	862.095	1.12089
2017-06-11 00:00:00	3569.5	12760.25	25813.5	5732.63	2428.875	1421.725	21239.5	3.758	2.9755	9.3755	0.14295	4.336	45.965	15.3473	1130.875	1267.005	73.752	2.63447	938.409	887.75	1.12017
2017-06-13 00:00:00	3559.5	12778.5	25761.5	5753.125	2440.125	1427.242	21321.7	3.735	2.9325	9.2745	0.13639	4.3605	45.995	15.03411	1130.225	1266.795	75.2035	2.58404	929.005	880.367	1.12092
2017-06-15 00:00:00	3534.5	12726.25	25497.5	5704.75	2430.125	1412.925	21368.5	3.746	3.0235	9.3155	0.13506	4.471	44.355	15.03895	1125.745	1254.835	74.794	2.55802	923.102	871.41	1.12075
2017-06-18 00:00:00	3550.5	12789.75	25528.5	5688.38	2433.75	1410.56	21393.5	3.736	2.9245	9.3165	0.13423	4.5375	44.645	14.90997	1120.195	1255.045	75.1195	2.55811	927.3	869.147	1.12039
2017-06-20 00:00:00	3543.5	12785.0	25611.5	5731.13	2436.375	1404.174	21472.5	3.667	2.8775	9.2525	0.1357	4.656	43.445	14.82404	1118.025	1244.915	75.4205	2.54803	924.781	874.7	1.11366
2017-06-22 00:00:00	3542.5	12780.5	25677.0	5789.63	2432.875	1406.291	21400.5	3.6085	2.8875	9.035	0.12853	4.5565	42.815	14.89901	1123.225	1252.375	75.334	2.59031	927.025	887.445	1.11944
2017-06-25 00:00:00	3542.5	12747.5	25664.5	5803.88	2431.625	1412.228	21368.5	3.602	2.9875	9.026	0.12981	4.503	43.215	14.92788	1122.845	1257.225	75.206	2.61186	928.872	862.95	1.11999
2017-06-27 00:00:00	3509.5	12576.0	25687.5	5672.125	2418.625	1404.317	21314.5	3.575	3.032	9.0815	0.12734	4.496	43.815	14.73089	1100.675	1248.525	74.816	2.63835	919.393	860.651	1.13369
2017-06-29 00:00:00	3461.5	12411.5	25568.5	5635.875	2418.375	1417.511	21310.5	3.711	3.017	9.1455	0.13447	4.7635	44.945	14.55626	1089.515	1246.705	74.845	2.67525	921.77	852.3	1.14394
2017-07-01 00:00:00	3446.5	12367.25	25635.5	5656.25	2421.5	1413.206	21360.0	3.755	3.0155	9.4335	0.13584	5.04	46.335	14.54219	1086.7	1241.71	74.765	2.69032	926.347	844.15	1.14306
2017-07-03 00:00:00	3466.5	12420.5	25681.5	5584.5	2423.375	1425.494	21500.5	3.826	2.94	9.554	0.13464	5.153	47.035	14.24028	1075.345	1222.495	75.5505	2.67205	905.955	848.125	1.13722
2017-07-05 00:00:00	3476.5	12471.75	25544.5	5650.63	2429.875	1419.234	21472.5	3.8075	2.8385	9.8495	0.13406	5.353	45.655	14.17858	1081.145	1227.425	76.251	2.64386	909.817	842.97	1.13464
2017-07-07 00:00:00	3449.5	12353.25	25316.5	5601.75	2410.25	1401.025	21323.5	3.8075	2.867	9.8855	0.137	5.169	45.355	13.86319	1072.595	1225.075	77.2465	2.64107	908.49	834.635	1.13983
2017-07-09 00:00:00	3473.5	12448.25	25381.5	5658.63	2423.125	1414.714	21410.0	3.9545	2.874	10.1725	0.13911	5.23	44.425	13.69031	1064.155	1213.195	77.7215	2.63692	908.777	841.45	1.14035
2017-07-11 00:00:00	3466.5	12455.0	25941.5	5721.88	2426.125	1414.305	21410.5	3.7665	3.0245	10.3175	0.13287	5.298	45.835	13.82464	1061.185	1217.185	76.774	2.66117	902.97	853.564	1.14742
2017-07-13 00:00:00	3526.5	12645.0	26396.5	5797.63	2445.625	1424.798	21546.5	3.629	2.956	9.7515	0.13894	4.948	46.105	13.76561	1068.62	1217.795	77.5765	2.65161	906.658	858.3	1.14698
2017-07-16 00:00:00	3526.5	12651.75	26608.5	5851.88	2457.875	1428.734	21637.5	3.734	2.9815	9.9275	0.14064	4.928	46.635	13.98927	1072.605	1230.325	76.693	2.67731	923.163	859.438	1.14741
2017-07-18 00:00:00	3484.5	12448.75	26552.5	5890.25	2458.25	1426.424	21544.0	3.7695	3.072	9.948	0.13941	4.886	46.275	14.1084	1075.655	1242.425	76.2755	2.714	927.453	865.126	1.15478
2017-07-20 00:00:00	3491.5	12432.25	26748.5	5919.75	2472.125	1442.718	21615.5	3.841	3.0265	10.1565	0.14277	4.919	46.915	14.0297	1070.365	1244.565	76.252	2.70221	926.629	846.62	1.16613
2017-07-23 00:00:00	3451.5	12225.5	26722.5	5919.5	2469.755	1433.902	21550.8	3.7555	2.934	10.0275	0.14186	4.8095	45.755	14.14861	1074.075	1253.785	76.013	2.70728	936.094	846.705	1.16812
2017-07-25 00:00:00	3466.5	12244.0	26904.5	5934.63	2474.625	1449.796	21603.5	3.681	2.9415	9.8255	0.13636	4.607	48.435	14.09811	1072.885	1249.595	75.947	2.8296	925.031	861.199	1.16444
2017-07-27 00:00:00	3465.5	12137.75	27044.5	5898.38	2470.375	1430.357	21750.5	3.6785	2.963	9.975	0.14333	4.675	49.145	14.19538	1077.705	1259.225	75.9375	2.8559	927.475	876.875	1.17522
2017-07-30 00:00:00	3458.5	12146.5	26968.5	5905.75	2469.005	1428.519	21791.5	3.667	2.8925	9.9355	0.14331	4.664	49.935	14.28829	1080.245	1270.425	75.6905	2.86847	936.474	883.575	1.1747
2017-08-01 00:00:00	3477.5	12262.75	27508.5	5928.88	2473.875	1428.659	21974.5	3.6	2.811	9.6495	0.14619	4.5195	48.765	14.11218	1074.745	1268.785	76.0515	2.8659	944.208	893.969	1.18114
2017-08-03 00:00:00	3460.5	12143.0	27557.0	5887.38	2470.125	1404.272	21995.5	3.591	2.797	9.5185	0.14291	4.4695	48.965	14.03957	1068.175	1268.755	76.084	2.86781	963.302	886.491	1.17738
2017-08-06 00:00:00	3511.5	12305.75	27567.0	5903.13	2473.125	1412.684	22058.5	3.685	2.7945	9.553	0.14036	4.4745	49.585	13.78838	1067.215	1257.905	77.4275	2.8779	963.206	879.011	1.17771
2017-08-08 00:00:00	3486.5	12186.25	27741.5	5908.25	2468.625	1406.224	22038.5	3.675	2.82	9.6575	0.1369	4.481	49.045	14.0233	1073.305	1262.085	76.571	2.93112	972.768	897.875	1.17542
2017-08-10 00:00:00	3409.5	11939.0	26983.5	5775.63	2436.375	1369.16	21856.5	3.55	2.984	9.3415	0.1314	4.3375	48.575	14.54676	1093.625	1286.795	75.147	2.89019	982.968	899.687	1.1824
2017-08-13 00:00:00	3421.5	12062.25	27068.5	5850.38	2444.755	1378.097	21919.5	3.567	3.016	9.2905	0.13217	4.2835	48.785	14.45298	1090.145	1288.705	75.41	2.90428	983.061	895.091	1.18251
2017-08-15 00:00:00	3463.5	12196.25	27078.0	5908.75	2462.875	1380.989	21991.8	3.5	2.907	9.17	0.13121	4.223	47.705	14.19879	1083.705	1271.885	76.3765	2.8708	962.957	889.435	1.17404
2017-08-17 00:00:00	3440.5	12136.25	27029.5	5795.13	2428.255	1353.427	21727.5	3.474	2.916	9.2675	0.1332	4.08	46.955	14.55233	1098.975	1288.825	75.585	2.90961	976.903	923.067	1.17606
2017-08-20 00:00:00	3438.5	12150.75	27047.5	5810.38	2431.125	1359.014	21712.5	3.461	2.8995	9.2745	0.13362	4.0855	48.625	14.3857	1091.675	1283.1	75.88	2.9252	977.049	923.188	1.17563
2017-08-22 00:00:00	3457.5	12239.5	27530.5	5880.88	2453.625	1370.556	21899.0	3.4	2.9355	9.386	0.13456	3.9835	47.715	14.424	1091.375	1283.965	75.6525	2.98173	974.674	929.388	1.17616
2017-08-24 00:00:00	3448.5	12200.5	27575.5	5846.75	2442.625	1373.447	21798.5	3.405	2.952	9.3985	0.14008	4.035	47.735	14.37367	1089.445	1285.945	75.8875	3.0283	978.77	934.935	1.19428
2017-08-27 00:00:00	3422.5	12124.75	27868.5	5822.0	2442.125	1375.684	21813.5	3.353	2.9185	9.3715	0.13966	4.027	47.885	14.26878	1081.605	1292.785	75.7985	3.03719	974.542	928.295	1.19428
2017-08-29 00:00:00	3409.5	12011.0	27881.0	5868.13	2446.375	1384.175	21891.5	3.303	2.9555	9.3105	0.1374	4.002	46.235	14.50915	1095.445	1311.64	75.3655	3.07236	993.42	944.887	1.19701
2017-08-31 00:00:00	3425.5	12061.25	27942.5	5995.88	2471.125	1404.468	21986.5	3.424	3.0235	9.4085	0.14211	4.046	47.035	14.7455	1108.505	1320.675	75.238	3.07978	997.805	937.583	1.18821
2017-09-03 00:00:00	3426.5	12060.75	27806.5	5963.88	2465.375	1407.203	21922.4	3.413	3.0265	9.4085	0.14211	4.046	47.385	15.02618	1123.995	1335.155	74.844	3.09958	1013.213	993.308	1.18819
2017-09-05 00:00:00	3404.5	12064.25	27615.5	5936.5	2458.255	1399.394	21753.2	3.455	2.9545	9.6245	0.13978	4.124	48.605	15.04463	1125.555	1341.795	74.7925	3.10429	1009.792	964.488	1.19237
2017-09-07 00:00:00	3437.5	12260.25	27543.5	5971.0	2467.125	1396.335	21777.6	3.41	2.9475	9.627	0.14031	4.092	49.115	15.06922	1121.205	1347.565	74.431	3.12164	1018.684	957.353	1.20198
2017-09-10 00:00:00	3468.5	12385.25	27781.5	5941.38	2471.375	1408.619	21883.0	3.433	2.912	9.5925	0.14009	4.11	47.685	14.85834	1110.915	1335.155	74.919	3.01629	1002.229	937.481	1.20169
2017-09-12 00:00:00	3508.5	12514.5	27970.5	5999.75	2496.75	1424.174	22125.5	3.395	2.9925	9.4425	0.14014	4.15	48.295	14.91995	1112.725	1332.155	74.523	3.0133	987.88	955.104	1.19709
2017-09-14 00:00:00	3525.5	12534.5	27720.5	5952.25	2487.375	1422.577	22168.5	3.403	3.0575	9.709	0.14178	4.17	49.765	14.96744	1118.705	1333.425	74.7575	2.93791	987.923	930.789	1.19251
2017-09-17 00:00:00	3514.5	12568.25	27934.5	5999.88	2499.375	1434.855	22265.0	3.387	3.0565	9.6255	0.14486	4.228	49.745	14.7005	1103.205	1317.505	75.0145	2.93488	965.315	923.69	1.19379
2017-09-19 00:00:00	3514.5	12550.5	28043.0	5991.13	2502.375	1440.888	22362.0	3.373	3.1125	9.6195	0.13767	4.1855	50.225	14.43367	1092.835	1310.805	75.7545	2.95197	952.645	913.9	1.19925
2017-09-21 00:00:00	3519.5	12548.75	28006.5	5942.25	2500.375	1444.67	22358.5	3.377	2.9585	9.6555	0.14067	4.277	50.725	14.22827	1081.915	1291.885	76.022	2.91002	939.455	915.565	1.18984
2017-09-24 00:00:00	3521.5	12556.75	27892.5	5940.0	2500.875	1454.845	22367.2	3.414	2.9655	9.796	0.13934	4.2375	50.625	14.18656	1084.925	1293.485	76.364	2.92783	931.341	922.079	1.19267
2017-09-26 00:00:00	3529.5	12626.75	27476.5	5890.38	2495.125	1459.427	22284.5	3.422	2.9595	9.5945	0.13453	4.306	52.105	14.26772	1097.935	1294.525	76.924	2.89554	925.023	916.703	1.17837
2017-09-28 00:00:00	3556.5	12712.5	27457.5	5935.38	2505.875	1491.073	22348.5	3.453	2.9665	9.5545	0.13403	4.3275	51.545	14.30373	1092.695	1287.385	76.3735	2.95557	923.314	931.698	1.17815
2017-09-30 00:00:00	3582.5	12834.0	27564.5	5980.13	2517.625	1494.016	22380.5	3.453	2.9725	9.6425	0.135	4.267	51.635	14.09583	1083.345	1280.01	76.8935	2.92797	912.523	937.25	1.1808
2017-10-02 00:00:00	3599.5	12901.5	27747.5	5982.63	2526.505	1512.342	22537.5	3.389	2.8875	9.5325	0.13725	4.233	50.535	14.14214	1083.395	1271.855	76.6005	2.9282	913.687	914.353	1.17318
2017-10-04 00:00:00	3583.5	12941.5	28185.5	6004.88	2535.375	1510.17	22635.5	3.394	2.9005	9.5565	0.13661	4.222	49.875	14.11258	1084.055	1274.965	76.7945	2.93662	914.535	927.305	1.17567
2017-10-06 00:00:00	3604.5	12977.0	28602.5	6063.75	2548.875	1514.911	22759.5	3.394	2.8695	9.6495	0.13747	4.205	50.765	14.18835	1083.645	1268.945	76.3465	3.02129	915.066	942.095	1.17348
2017-10-08 00:00:00	3602.5	12980.25	28416.5	6066.63	2546.125	1513.128	22741.0	3.395	2.8215	9.7215	0.13518	4.243	49.415	14.32288	1087.505	1276.695	75.9005	3.00263	915.791	923.95	1.17424
2017-10-10 00:00:00	3602.5	12965.5	28584.0	6064.5	2548.255	1510.505	22817.0	3.368	2.8595	9.6295	0.13579	4.161	50.875	14.52505	1091.665	1289.355	75.162	3.04436	933.083	937.988	1.18134
2017-10-12 00:00:00	3603.5	12991.0	28408.0	6073.75	2548.625	1507.407	22814.8	3.397	2.9685	9.8835	0.13717	4.13	50.765	14.58077	1093.775	1294.535	75.0125	3.10498	938.145	973.02	1.18148
2017-10-15 00:00:00	3603.5	13009.25	28657.5	6105.88	2554.625	1509.551	22871.0	3.415	2.9555	9.9585	0.13834	4.227	51.845	14.74631	1102.635	1302.005	74.8675	3.11317	945.46	991.74	1.18145
2017-10-17 00:00:00	3603.5	13007.5	28652.5	6124.0	2556.375	1501.226	23012.5	3.41	2.9155	9.8255	0.13508	4.178	52.005	14.49179	1092.475	1285.665	75.3885	3.18526	934.877	983.758	1.1771
2017-10-19 00:00:00	3603.5	13028.5	28364.0	6093.88	2560.375	1504.106	23152.5	3.407	2.8745	9.8345	0.13581	4.167	51.575	14.57496	1088.885	1290.095	74.705	3.15146	925.482	963.495	1.1766
2017-10-22 00:00:00	3600.5	12986.25	28541.5	6117.25	2575.125	1512.577	23331.5	3.437	2.976	9.7565	0.13468	4.115	52.155	14.44299	1086.395	1277.815	75.0885	3.15022	919.212	972.8	1.1755
2017-10-24 00:00:00	3600.5	12998.75	28255.5	6073.88	2563.875	1500.051	23422.5	3.437	2.979	9.7405	0.13775	4.238	52.495	14.38122	1085.245	1276.655	75.439	3.18057	922.45	965.719	1.176
2017-10-26 00:00:00	3642.5	13174.75	28321.5	6089.75	2561.375	1499.229	23375.2	3.432	2.8915	9.6925	0.13551	4.167	52.715	14.42489	1087.825	1266.805	75.492	3.15868	917.869	970.383	1.16094
2017-10-29 00:00:00	3644.5	13204.25	28546.5	6212.13	2575.625	1506.45	23374.8	3.418	2.8135	9.7315	0.14123	4.147	54.085	14.50936	1097.615	1272.655	75.5695	3.08478	916.828	970.959	1.16058
2017-10-31 00:00:00	3676.5	13224.25	28256.5	6251.38	2571.875	1503.753	23365.5	3.416	2.7745	9.72	0.14244	4.0725	54.575	14.3316	1090.655	1270.555	76.0585	3.09971	919.461	983.749	1.16519
2017-11-02 00:00:00	3692.5	13476.25	28576.5	6252.13	2577.755	1496.504	23492.5	3.442	2.814	9.8535	0.13753	4.156	54.915	14.71448	1095.935	1277.595	74.475	3.13082	926.76	998.95	1.16145
2017-11-05 00:00:00	3679.5	13476.5	28566.5	6294.5	2582.875	1496.172	23494.5	3.423	2.9515	9.75	0.1392	4.167	55.825	14.52271	1093.975	1270.615	75.3155	3.10691	922.632	1000.739	1.16149
2017-11-07 00:00:00	3653.5	13367.25	28865.0	6305.13	2580.875	1475.544	23469.5	3.421	3.0445	9.8385	0.14189	4.162	57.025	14.65358	1101.365	1277.705	75.1655	3.08002	925.684	999.404	1.16011
2017-11-09 00:00:00	3606.5	13201.25	29027.5	6308.88	2581.505	1476.874	23432.7	3.368	3.1115	9.74	0.14383	4.197	57.035	14.60847	1104.345	1286.165	75.594	3.08001	937.909	1014.284	1.16593
2017-11-12 00:00:00	3592.5	13134.0	29044.5	6319.13	2583.875	1477.643	23444.5	3.378	3.105	9.762	0.14511	4.228	56.895	14.50663	1093.625	1275.335	75.4625	3.07227	929.598	998.851	1.1661
2017-11-14 00:00:00	3538.5	12990.5	29070.5	6289.75	2575.125	1467.219	23365.5	3.342	3.0025	9.5865	0.14592	4.1935	55.075	14.44618	1086.415	1281.005	75.208	3.04535	927.252	990.693	1.17908
2017-11-16 00:00:00	3566.5	13062.0	29228.5	6347.5	2585.255	1486.152	23445.5	3.328	3.012	9.6275	0.14789	4.136	55.205	14.51688	1086.235	1279.355	74.8255	3.04334	933.303	990.507	1.17885
2017-11-19 00:00:00	3526.5	12870.5	29151.5	6313.75	2576.375	1491.772	23324.0	3.408	3.032	9.8105	0.14794	4.204	56.715	14.72125	1102.475	1293.625	74.9005	3.06152	948.977	995.264	1.17345
2017-11-21 00:00:00	3555.5	13182.75	30016.0	6383.13	2596.25	1517.304	23566.0	3.41	2.9815	9.7845	0.145	4.183	57.065	14.46989	1091.815	1282.055	75.4735	3.11784	934.793	1002.742	1.17416
2017-11-23 00:00:00	3567.5	13008.75	29885.5	6382.63	2595.375	1519.983	23496.5	3.416	2.891	9.889	0.14869	4.17	58.385	14.42776	1089.755	1291.325	75.518	3.14078	937.331	1012.43	1.19297
2017-11-26 00:00:00	3570.5	13037.5	29943.0	6416.63	2602.375	1520.351	23541.0	3.368	2.9025	9.8535	0.15019	4.103	58.865	14.28907	1079.405	1287.465	75.5445	3.16297	940.172	999.802	1.19276
2017-11-28 00:00:00	3600.5	13126.75	29832.5	6420.5	2624.75	1535.631	23810.0	3.386	3.0295	9.846	0.14725	4.063	57.715	14.25411	1092.115	1294.075	76.6215	3.07088	949.861	1029.902	1.18492
2017-11-30 00:00:00	3570.5	13046.0	29366.5	6358.25	2641.875	1543.211	24253.2	3.4095	2.9595	9.7845	0.14693	4.0945	57.375	13.82392	1071.635	1275.045	77.5195	3.04462	942.127	1013.197	1.18659
2017-12-03 00:00:00	3563.5	13026.5	29141.5	6380.38	2659.005	1552.878	24426.7	3.393	3.0085	9.9075	0.1466	4.165	58.215	13.82489	1074.385	1273.895	77.7175	3.07259	936.237	1023.414	1.18565
2017-12-05 00:00:00	3546.5	12964.75	28892.5	6275.5	2629.875	1519.403	24192.9	3.386	2.8465	10.0045	0.14502	4.098	57.455	13.63245	1070.365	1266.325	78.5095	2.93185	916.759	988.292	1.18305
2017-12-07 00:00:00	3591.5	13151.0	28431.5	6328.25	2641.005	1521.832	24246.2	3.378	2.7145	9.8535	0.13983	3.991	56.575	13.37042	1059.315	1247.085	79.237	2.94174	894.097	1016.25	1.17663
2017-12-10 00:00:00	3601.5	13194.5	28607.0	6349.25	2653.125	1523.5	24344.2	3.362	2.779	9.8245	0.13723	3.973	57.175	13.4749	1061.095	1248.695	78.7535	2.95533	889.999	1009.466	1.17677
2017-12-12 00:00:00	3594.5	13170.25	28816.5	6378.875	2662.255	1515.143	24506.0	3.362	2.6585	9.7135	0.13594	3.921	57.445	13.3966	1058.985	1243.495	79.0465	2.99546	880.87	1013.918	1.17424
2017-12-14 00:00:00	3553.5	13046.25	29030.5	6408.63	2654.125	1508.0245	24540.0	3.36	2.6475	9.629	0.13503	3.994	57.095	13.51075	1064.615	1253.585	78.813	3.04553	883.84	1033.732	1.17444
2017-12-17 00:00:00	3574.5	13199.25	28992.5	6512.38	2686.375	1535.3685	24727.5	3.349	2.6155	9.6535	0.13525	4.0155	57.385	13.65012	1067.845	1253.985	78.232	3.10776	891.995	1024.3	1.17436
2017-12-19 00:00:00	3577.5	13249.5	29138.5	6509.75	2687.755	1540.0285	24783.0	3.376	2.7015	9.5195	0.14092	4.005	57.685	13.6313	1066.025	1261.835	78.197	3.11916	914.206	1026.025	1.18373
2017-12-21 00:00:00	3546.5	13070.75	29511.5	6495.38	2689.375	1549.229	24790.0	3.39	2.588	9.4415	0.14472	4.085	58.175	13.62246	1068.985	1267.065	78.4705	3.18714	915.92	1039.935	1.18552
2017-12-24 00:00:00	3546.5	13070.75	29511.5	6483.0	2687.125	1549.229	24746.5	3.411	2.661	9.4415	0.14472	4.085	58.405	13.75647	1073.865	1274.73	78.0575	3.22214	917.268	1037.993	1.1855
2017-12-26 00:00:00	3540.5	13054.25	29668.5	6462.63	2688.005	1546.404	24775.0	3.415	2.6295	9.5625	0.14336	4.044	59.805	13.95214	1081.355	1282.185	77.5105	3.24698	920.382	1054.475	1.18573
2017-12-28 00:00:00	3516.5	12991.75	29913.5	6448.63	2686.625	1547.92	24800.5	3.403	2.908	9.4215	0.14658	4.098	59.835	14.10593	1083.905	1294.145	76.84	3.28026	925.888	1067.75	1.19396
2017-12-30 00:00:00	3482.5	12856.5	29995.5	6384.88	2668.125	1530.628	24660.5	3.403	2.93	9.4845	0.14886	4.112	60.115	14.10853	1085.98	1303.01	76.9865	3.27156	929.841	1062.646	1.20107
2018-01-02 00:00:00	3481.5	12907.25	30597.5	6516.63	2693.625	1547.69	24768.5	3.43	3.0265	9.5355	0.15083	4.189	60.415	14.26079	1094.615	1320.345	76.76	3.25623	945.131	1094.181	1.20616
2018-01-04 00:00:00	3556.5	13171.25	30889.5	6605.0	2725.375	1554.946	25058.5	3.409	2.857	9.5525	0.14955	4.174	61.955	14.24176	1094.755	1321.005	76.8805	3.24135	960.68	1100.543	1.20289
2018-01-07 00:00:00	3603.5	13367.0	30942.5	6673.63	2745.755	1562.536	25324.5	3.383	2.8135	9.5785	0.1478	4.154	61.655	14.32199	1096.305	1319.655	76.5435	3.21032	969.597	1096.321	1.20373
2018-01-09 00:00:00	3607.5	13366.25	30997.5	6684.5	2751.625	1556.744	25356.0	3.401	2.9395	9.5125	0.14494	4.18	63.365	14.20319	1098.565	1310.485	77.339	3.20388	964.331	1100.48	1.19285
2018-01-11 00:00:00	3595.5	13244.25	31245.5	6719.75	2768.505	1584.519	25528.0	3.4	3.1045	9.3755	0.14028	4.194	63.545	14.12503	1098.495	1322.855	77.773	3.21184	984.203	1086.719	1.21985
2018-01-14 00:00:00	3602.5	13249.25	31648.5	6787.25	2795.625	1597.48	25883.5	3.393	3.1005	9.3755	0.14028	4.194	64.275	14.12897	1096.655	1337.075	77.6245	3.21087	993.125	1123.614	1.21921
2018-01-16 00:00:00	3595.5	13181.25	31711.5	6751.38	2781.375	1576.378	25808.5	3.445	3.1165	9.5575	0.13456	4.042	63.865	14.03535	1092.695	1340.845	77.868	3.19621	999.614	1099.933	1.22708
2018-01-18 00:00:00	3609.5	13263.75	32077.5	6821.25	2798.625	1575.099	25953.0	3.436	3.1765	9.622	0.13001	4.132	63.675	13.87769	1085.465	1328.075	78.224	3.18628	1001.688	1103.727	1.2266
2018-01-21 00:00:00	3644.5	13451.75	32340.5	6837.63	2807.625	1592.7805	25987.2	3.444	3.247	9.7175	0.132	4.139	63.425	13.92801	1089.135	1334.885	78.1925	3.17062	1014.505	1108.918	1.22561
2018-01-23 00:00:00	3662.5	13562.25	32845.5	6960.25	2838.875	1611.131	26196.5	3.489	3.3865	9.7615	0.13039	4.104	64.425	13.85821	1090.195	1341.995	78.6605	3.10347	1005.929	1096.119	1.23089
2018-01-25 00:00:00	3629.5	13312.5	32845.5	6942.0	2843.625	1602.861	26386.0	3.483	3.392	9.8195	0.13185	4.2395	65.135	13.9848	1086.925	1346.875	77.7225	3.18208	1012.553	1096.066	1.24263
2018-01-28 00:00:00	3649.5	13362.25	33333.5	7041.25	2876.755	1609.608	26638.8	3.531	3.3205	9.8325	0.13326	4.334	66.245	14.02266	1087.005	1351.245	77.5215	3.19528	1010.425	1093.024	1.24313
