date, value
2011/3/23,6804.4502
2011/3/24,6933.5801
2011/3/25,6946.3599
2011/3/28,6938.6299
2011/3/29,6934.4399
2011/3/30,7057.1499
2011/3/31,7041.3101
2011/4/1,7179.8101
2011/4/4,7175.3301
2011/4/5,7175.3101
2011/4/6,7215.1099
2011/4/7,7178.7798
2011/4/8,7217.02
2011/4/11,7204.8599
2011/4/12,7102.9102
2011/4/13,7177.9702
2011/4/14,7146.5601
2011/4/15,7178.29
2011/4/18,7026.8501
2011/4/19,7039.3101
2011/4/20,7249.1899
2011/4/21,7295.4902
2011/4/25,7295.4902
2011/4/26,7356.5098
2011/4/27,7404.9502
2011/4/28,7475.2202
2011/4/29,7514.46
2011/5/2,7527.6401
2011/5/3,7500.7002
2011/5/4,7373.9302
2011/5/5,7376.96
2011/5/6,7492.25
2011/5/9,7410.52
2011/5/10,7501.52
2011/5/11,7495.0498
2011/5/12,7443.9502
2011/5/13,7403.3101
2011/5/16,7387.54
2011/5/17,7256.6499
2011/5/18,7303.5298
2011/5/19,7358.23
2011/5/20,7266.8198
2011/5/23,7121.52
2011/5/24,7150.6602
2011/5/25,7170.9399
2011/5/26,7114.0898
2011/5/27,7163.4702
2011/5/30,7160.2998
2011/5/31,7293.6899
2011/6/1,7217.4302
2011/6/2,7074.1201
2011/6/3,7109.0298
2011/6/6,7084.5698
2011/6/7,7103.25
2011/6/8,7060.23
2011/6/9,7159.6602
2011/6/10,7069.8999
2011/6/13,7085.1401
2011/6/14,7204.79
2011/6/15,7115.0801
2011/6/16,7110.2002
2011/6/17,7164.0498
2011/6/20,7150.21
2011/6/21,7285.5098
2011/6/22,7278.1899
2011/6/23,7149.4399
2011/6/24,7121.3799
2011/6/27,7107.8999
2011/6/28,7170.4302
2011/6/29,7294.1401
2011/6/30,7376.2402
2011/7/1,7419.4399
2011/7/4,7442.96
2011/7/5,7439.4399
2011/7/6,7431.1899
2011/7/7,7471.4399
2011/7/8,7402.73
2011/7/11,7230.25
2011/7/12,7174.1401
2011/7/13,7267.8701
2011/7/14,7214.7402
2011/7/15,7220.1201
2011/7/18,7107.9199
2011/7/19,7192.6699
2011/7/20,7221.3599
2011/7/21,7290.1401
2011/7/22,7326.3901
2011/7/25,7344.54
2011/7/26,7349.4502
2011/7/27,7252.6802
2011/7/28,7190.0601
2011/7/29,7158.77
2011/8/1,6953.98
2011/8/2,6796.75
2011/8/3,6640.5898
2011/8/4,6414.7598
2011/8/5,6236.1602
2011/8/8,5923.27
2011/8/9,5917.0801
2011/8/10,5613.4199
2011/8/11,5797.6602
2011/8/12,5997.7402
2011/8/15,6022.2402
2011/8/16,5994.8999
2011/8/17,5948.9399
2011/8/18,5602.7998
2011/8/19,5480
2011/8/22,5473.7798
2011/8/23,5532.3799
2011/8/24,5681.0801
2011/8/25,5584.1401
2011/8/26,5537.48
2011/8/29,5670.0698
2011/8/30,5643.9199
2011/8/31,5784.8501
2011/9/1,5730.6299
2011/9/2,5538.3301
2011/9/5,5246.2002
2011/9/6,5193.9702
2011/9/7,5405.5298
2011/9/8,5408.46
2011/9/9,5189.9302
2011/9/12,5072.3301
2011/9/13,5166.3599
2011/9/14,5340.1899
2011/9/15,5508.2402
2011/9/16,5573.5098
2011/9/19,5415.9102
2011/9/20,5571.6802
2011/9/21,5433.7998
2011/9/22,5164.21
2011/9/23,5196.5601
2011/9/26,5345.5601
2011/9/27,5628.4399
2011/9/28,5578.4199
2011/9/29,5639.5801
2011/9/30,5502.02
2011/10/3,5376.7002
2011/10/4,5216.71
2011/10/5,5473.0298
2011/10/6,5645.25
2011/10/7,5675.7002
2011/10/10,5847.29
2011/10/11,5865.0098
2011/10/12,5994.4702
2011/10/13,5914.8398
2011/10/14,5967.2002
2011/10/17,5859.4302
2011/10/18,5877.4102
2011/10/19,5913.5298
2011/10/20,5766.48
2011/10/21,5970.96
2011/10/24,6055.27
2011/10/25,6046.75
2011/10/26,6016.0698
2011/10/27,6337.8398
2011/10/28,6346.1899
2011/10/31,6141.3398
2011/11/1,5834.5098
2011/11/2,5965.6299
2011/11/3,6133.1802
2011/11/4,5966.1602
2011/11/7,5928.6802
2011/11/8,5961.4399
2011/11/9,5829.54
2011/11/10,5867.8101
2011/11/11,6057.0298
2011/11/14,5985.02
2011/11/15,5933.1401
2011/11/16,5913.3599
2011/11/17,5850.1699
2011/11/18,5800.2402
2011/11/21,5606
2011/11/22,5537.3901
2011/11/23,5457.77
2011/11/24,5428.1499
2011/11/25,5492.8701
2011/11/28,5745.3301
2011/11/29,5799.9102
2011/11/30,6088.8398
2011/12/1,6035.8799
2011/12/2,6080.6802
2011/12/5,6106.0898
2011/12/6,6028.8198
2011/12/7,5994.73
2011/12/8,5874.4399
2011/12/9,5986.71
2011/12/12,5785.4302
2011/12/13,5774.2598
2011/12/14,5675.1401
2011/12/15,5730.6201
2011/12/16,5701.7798
2011/12/19,5670.71
2011/12/20,5847.0298
2011/12/21,5791.5298
2011/12/22,5852.1802
2011/12/23,5878.9302
2011/12/27,5889.7598
2011/12/28,5771.27
2011/12/29,5848.7798
2011/12/30,5898.3501
2012/1/3,6166.5698
2012/1/4,6111.5498
2012/1/5,6095.9902
2012/1/6,6057.9199
2012/1/9,6017.23
2012/1/10,6162.98
2012/1/11,6152.3398
2012/1/12,6179.21
2012/1/13,6143.0801
2012/1/16,6220.0098
2012/1/17,6332.9302
2012/1/18,6354.5698
2012/1/19,6416.2598
2012/1/20,6404.3901
2012/1/23,6436.6201
2012/1/24,6419.2202
2012/1/25,6421.8501
2012/1/26,6539.8501
2012/1/27,6511.98
2012/1/30,6444.4502
2012/1/31,6458.9102
2012/2/1,6616.6401
2012/2/2,6655.6299
2012/2/3,6766.6699
2012/2/6,6764.8301
2012/2/7,6754.2002
2012/2/8,6748.7598
2012/2/9,6788.7998
2012/2/10,6692.96
2012/2/13,6738.4702
2012/2/14,6728.1899
2012/2/15,6757.9399
2012/2/16,6751.96
2012/2/17,6848.0298
2012/2/20,6948.2998
2012/2/21,6908.1802
2012/2/22,6843.8701
2012/2/23,6809.46
2012/2/24,6864.4302
2012/2/27,6849.6001
2012/2/28,6887.6299
2012/2/29,6856.0801
2012/3/1,6941.77
2012/3/2,6921.3701
2012/3/5,6866.46
2012/3/6,6633.1099
2012/3/7,6671.1099
2012/3/8,6834.54
2012/3/9,6880.21
2012/3/12,6901.3501
2012/3/13,6995.9102
2012/3/14,7079.4199
2012/3/15,7144.4502
2012/3/16,7157.8198
2012/3/19,7154.2202
2012/3/20,7054.9399
2012/3/21,7071.3198
2012/3/22,6981.2598
2012/3/23,6995.6201
2012/3/26,7079.23
2012/3/27,7078.8999
2012/3/28,6998.7998
2012/3/29,6875.1499
2012/3/30,6946.8301
2012/4/2,7056.6499
2012/4/3,6982.2798
2012/4/4,6784.0601
2012/4/5,6775.2598
2012/4/10,6606.4302
2012/4/11,6674.73
2012/4/12,6743.2402
2012/4/13,6583.8999
2012/4/16,6625.1899
2012/4/17,6801
2012/4/18,6732.0298
