Date,EURUSD,FRXEUR,NSXUSD,HKXHKD,GRXEUR
18/7/2016,5055.783,4357.7402,5055.783,21803.1797,10063.1299
19/7/2016,5036.373,4330.1299,5036.373,21673.1992,9981.2402
20/7/2016,5089.933,4379.7598,5089.933,21882.4805,10142.0098
21/7/2016,5073.904,4376.25,5073.904,22000.4902,10156.21
22/7/2016,5100.162,4381.1001,5100.162,21964.2695,10147.46
25/7/2016,5097.628,4388,5097.628,21993.4395,10198.2402
26/7/2016,5110.047,4394.77,5110.047,22129.7305,10247.7598
27/7/2016,5139.81,4446.96,5139.81,22218.9902,10319.5498
28/7/2016,5154.982,4420.5801,5154.982,22174.3398,10274.9297
29/7/2016,5162.131,4439.8101,5162.131,21891.3691,10337.5
1/8/2016,5184.196,4409.1699,5184.196,22129.1406,10330.5195
2/8/2016,5137.732,4327.9902,5137.732,#N/A,10144.3398
3/8/2016,5159.737,4321.0801,5159.737,21739.1191,10170.21
4/8/2016,5166.248,4345.6299,5166.248,21832.2305,10227.8604
5/8/2016,5221.121,4410.5498,5221.121,22146.0898,10367.21
8/8/2016,5213.141,4415.46,5213.141,22494.7598,10432.3604
9/8/2016,5225.48,4468.0698,5225.48,22465.6094,10692.9004
10/8/2016,5204.584,4452.0098,5204.584,22492.4297,10650.8897
11/8/2016,5228.399,4503.9502,5228.399,22580.5508,10742.8398
12/8/2016,5232.895,4500.1899,5232.895,22766.9102,10713.4297
15/8/2016,5262.015,4497.8599,5262.015,22932.5098,10739.21
16/8/2016,5227.111,4460.4399,5227.111,22910.8398,10676.6504
17/8/2016,5228.658,4417.6802,5228.658,22799.7793,10537.6699
18/8/2016,5240.146,4437.0601,5240.146,23023.1602,10603.0303
19/8/2016,5238.378,4400.52,5238.378,22937.2207,10544.3604
22/8/2016,5244.603,4389.9399,5244.603,22997.9102,10494.3496
23/8/2016,5260.078,4421.4502,5260.078,22998.9297,10592.8799
24/8/2016,5217.695,4435.4702,5217.695,22820.7793,10622.9697
25/8/2016,5212.204,4406.6099,5212.204,22814.9492,10529.5898
26/8/2016,5218.917,4441.8701,5218.917,22909.5391,10587.7695
29/8/2016,5232.328,4424.25,5232.328,22821.3398,10544.4404
30/8/2016,5222.989,4457.4902,5222.989,23016.1094,10657.6397
31/8/2016,5213.219,4438.2202,5213.219,22976.8809,10592.6904
1/9/2016,5227.206,4439.6699,5227.206,23162.3398,10534.3096
2/9/2016,5249.899,4542.1699,5249.899,23266.6992,10683.8203
6/9/2016,5275.908,4529.96,5275.908,23787.6797,10687.1397
7/9/2016,5283.926,4557.6602,5283.926,23741.8106,10752.9805
8/9/2016,5259.482,4542.2002,5259.482,23919.3398,10675.29
9/9/2016,5125.908,4491.3999,5125.908,24099.6992,10573.4404
12/9/2016,5211.888,4439.7998,5211.888,23290.5996,10431.7695
13/9/2016,5155.255,4387.1802,5155.255,23215.7598,10386.5996
14/9/2016,5173.771,4370.2598,5173.771,23190.6406,10378.4004
15/9/2016,5249.686,4373.2202,5249.686,23335.5898,10431.2002
16/9/2016,5244.566,4332.4502,5244.566,#N/A,10276.1699
19/9/2016,5235.027,4394.1899,5235.027,23550.4492,10373.8701
20/9/2016,5241.352,4388.6001,5241.352,23530.8594,10393.8604
21/9/2016,5295.182,4409.5498,5295.182,23669.9004,10436.4902
22/9/2016,5339.523,4509.8198,5339.523,23759.8008,10674.1797
23/9/2016,5305.747,4488.6899,5305.747,23686.4805,10626.9697
26/9/2016,5257.491,4407.8501,5257.491,23317.9199,10393.71
27/9/2016,5305.711,4398.6802,5305.711,23571.9004,10361.4805
28/9/2016,5318.547,4432.4502,5318.547,23619.6504,10438.3398
29/9/2016,5269.154,4443.8398,5269.154,23739.4707,10405.54
30/9/2016,5312.002,4448.2598,5312.002,23297.1504,10511.0195
3/10/2016,5300.874,4453.5601,5300.874,23584.4297,#N/A
4/10/2016,5289.657,4503.0898,5289.657,23689.4395,10619.6104
5/10/2016,5316.02,4489.9502,5316.02,23788.3106,10585.7803
6/10/2016,5306.852,4480.1001,5306.852,23952.5,10568.7998
7/10/2016,5292.405,4449.9102,5292.405,23851.8203,10490.8604
10/10/2016,5328.674,4497.2598,5328.674,#N/A,10624.0801
11/10/2016,5246.788,4471.7402,5246.788,23549.5195,10577.1602
12/10/2016,5239.019,4452.2402,5239.019,23407.0508,10523.0703
13/10/2016,5213.333,4405.1699,5213.333,23031.3008,10414.0703
14/10/2016,5214.161,4470.9199,5214.161,23233.3106,10580.3799
17/10/2016,5199.823,4450.23,5199.823,23037.5391,10503.5703
18/10/2016,5243.836,4508.9102,5243.836,23394.3906,10631.5498
19/10/2016,5246.412,4520.2998,5246.412,23304.9707,10645.6797
20/10/2016,5241.833,4540.1201,5241.833,23374.4004,10701.3897
21/10/2016,5257.402,4536.0698,5257.402,#N/A,10710.7305
24/10/2016,5309.827,4552.5801,5309.827,23604.0801,10761.1699
25/10/2016,5283.399,4540.8398,5283.399,23565.1094,10757.3096
26/10/2016,5250.268,4534.5898,5250.268,23325.4297,10709.6797
27/10/2016,5215.975,4533.5698,5215.975,23132.3496,10717.0801
28/10/2016,5190.104,4548.5801,5190.104,22954.8106,10696.1904
31/10/2016,5189.135,4509.2598,5189.135,22934.5391,10665.0098
1/11/2016,5153.577,4470.2798,5153.577,23147.0703,10526.1602
2/11/2016,5105.565,4414.6699,5105.565,22810.5,10370.9297
3/11/2016,5058.408,4411.6802,5058.408,22683.5098,10325.8799
4/11/2016,5046.371,4377.46,5046.371,22642.6191,10259.1299
7/11/2016,5166.173,4461.21,5166.173,22801.4004,10456.9502
8/11/2016,5193.489,4476.8901,5193.489,22909.4707,10482.3203
9/11/2016,5251.072,4543.48,5251.072,22415.1895,10646.0098
10/11/2016,5208.796,4530.9502,5208.796,22839.1094,10630.1201
11/11/2016,5237.114,4489.27,5237.114,22531.0898,10667.9502
14/11/2016,5218.396,4508.5498,5218.396,22222.2207,10693.6904
15/11/2016,5275.622,4536.5298,5275.622,22323.9102,10735.1397
16/11/2016,5294.584,4501.1401,5294.584,22280.5293,10663.8701
17/11/2016,5333.973,4527.77,5333.973,22262.8809,10685.54
18/11/2016,5321.513,4504.3501,5321.513,22344.2109,10664.5596
21/11/2016,5368.86,4529.5801,5368.86,22357.7793,10685.1299
22/11/2016,5386.35,4548.3501,5386.35,22678.0703,10713.8496
23/11/2016,5380.678,4529.21,5380.678,22676.6895,10662.4404
25/11/2016,5398.92,4550.27,5398.92,22723.4492,10699.2695
28/11/2016,5368.813,4510.3901,5368.813,22830.5703,10582.6699
29/11/2016,5379.918,4551.46,5379.918,22737.0703,10620.4902
30/11/2016,5323.681,4578.3398,5323.681,22789.7695,10640.2998
1/12/2016,5251.107,4560.6099,5251.107,22878.2305,10534.0498
2/12/2016,5255.652,4528.8198,5255.652,22564.8203,10513.3496
5/12/2016,5308.892,4574.3198,5308.892,22505.5508,10684.8301
6/12/2016,5333,4631.9399,5333,22675.1504,10775.3203
7/12/2016,5393.762,4694.7202,5393.762,22800.9199,10986.6904
8/12/2016,5417.356,4735.48,5417.356,22861.8398,11179.4199
9/12/2016,5444.498,4764.07,5444.498,22760.9805,11203.63
12/12/2016,5412.54,4760.77,5412.54,22433.0195,11190.21
13/12/2016,5463.829,4803.87,5463.829,22446.6992,11284.65
14/12/2016,5436.672,4769.24,5436.672,22456.6191,11244.84
15/12/2016,5456.854,4819.23,5456.854,22059.4004,11366.4
16/12/2016,5437.162,4833.27,5437.162,22020.75,11404.01
19/12/2016,5457.441,4822.77,5457.441,21832.6797,11426.7
20/12/2016,5483.944,4849.89,5483.944,21729.0606,11464.74
21/12/2016,5471.433,4833.82,5471.433,21809.8008,11468.64
22/12/2016,5447.422,4834.63,5447.422,21636.1992,11456.1
23/12/2016,5462.689,4839.68,5462.689,21574.7598,11449.93
27/12/2016,5487.441,4848.28,5487.441,#N/A,11472.24
28/12/2016,5438.556,4848.01,5438.556,21754.7402,11474.99
29/12/2016,5432.088,4838.47,5432.088,21790.9102,11451.05
30/12/2016,5383.117,4862.31,5383.117,22000.5606,11481.06
3/1/2017,5429.084,4899.33,5429.084,22150.4004,11584.24
4/1/2017,5477.005,4899.4,5477.005,22134.4707,11584.31
5/1/2017,5487.936,4900.64,5487.936,22456.6895,11584.94
6/1/2017,5521.055,4909.84,5521.055,22503.0098,11599.01
9/1/2017,5531.818,4887.57,5531.818,22558.6895,11563.99
10/1/2017,5551.818,4888.23,5551.818,22744.8496,11583.3
11/1/2017,5563.649,4888.71,5563.649,22935.3496,11646.17
12/1/2017,5547.487,4863.97,5547.487,22829.0195,11521.04
13/1/2017,5574.116,4922.49,5574.116,22937.3809,11629.18
17/1/2017,5538.727,4859.69,5538.727,22840.9707,11540
18/1/2017,5555.654,4853.4,5555.654,23098.2598,11599.39
19/1/2017,5540.081,4841.14,5540.081,23049.9609,11596.89
20/1/2017,5555.333,4850.67,5555.333,22885.9102,11630.13
23/1/2017,5552.943,4821.41,5552.943,22898.5195,11545.75
24/1/2017,5600.958,4830.03,5600.958,22949.8594,11594.94
25/1/2017,5656.339,4877.67,5656.339,23049.1191,11806.05
26/1/2017,5655.176,4867.24,5655.176,23374.1699,11848.63
27/1/2017,5660.782,4839.98,5660.782,23360.7793,11814.27
30/1/2017,5613.711,4784.64,5613.711,#N/A,11681.89
31/1/2017,5614.786,4748.9,5614.786,#N/A,11535.31
1/2/2017,5642.65,4794.58,5642.65,23318.3906,11659.5
2/2/2017,5636.197,4794.29,5636.197,23184.5195,11627.95
3/2/2017,5666.766,4825.42,5666.766,23129.2109,11651.49
6/2/2017,5663.552,4778.08,5663.552,23348.2402,11509.84
7/2/2017,5674.217,4754.47,5674.217,23331.5703,11549.44
8/2/2017,5682.454,4766.6,5682.454,23485.1309,11543.38
9/2/2017,5715.18,4826.24,5715.18,23525.1406,11642.86
10/2/2017,5734.127,4828.32,5734.127,23574.9805,11666.97
13/2/2017,5763.956,4888.19,5763.956,23710.9805,11774.43
14/2/2017,5782.572,4895.82,5782.572,23703.0098,11771.81
15/2/2017,5819.44,4924.86,5819.44,23994.8691,11793.93
16/2/2017,5814.9,4899.46,5814.9,24107.6992,11757.24
17/2/2017,5838.578,4867.58,5838.578,24033.7402,11757.02
21/2/2017,5865.949,4888.76,5865.949,23963.6309,11967.49
22/2/2017,5860.625,4895.88,5860.625,24201.96,11998.59
23/2/2017,5835.507,4891.29,5835.507,24114.86,11947.83
24/2/2017,5845.306,4845.24,5845.306,23965.7,11804.03
27/2/2017,5861.899,4845.18,5861.899,23925.05,11822.67
28/2/2017,5825.438,4858.58,5825.438,23740.73,11834.41
1/3/2017,5904.029,4960.83,5904.029,23776.49,12067.19
2/3/2017,5861.222,4963.8,5861.222,23728.07,12059.57
3/3/2017,5870.753,4995.13,5870.753,23552.72,12027.36
6/3/2017,5849.175,4972.19,5849.175,23596.28,11958.4
7/3/2017,5833.929,4955,5833.929,23681.07,11966.14
8/3/2017,5837.552,4960.48,5837.552,23782.27,11967.31
9/3/2017,5838.807,4981.51,5838.807,23501.56,11978.39
10/3/2017,5861.726,4993.32,5861.726,23568.67,11963.18
13/3/2017,5875.784,4999.6,5875.784,23829.67,11990.03
14/3/2017,5856.816,4974.26,5856.816,23827.95,11988.79
15/3/2017,5900.047,4985.48,5900.047,23792.85,12009.87
16/3/2017,5900.76,5013.38,5900.76,24288.28,12083.18
17/3/2017,5900.997,5029.24,5900.997,24309.93,12095.24
20/3/2017,5901.529,5012.16,5901.529,24501.99,12052.9
21/3/2017,5793.825,5002.43,5793.825,24593.12,11962.13
22/3/2017,5821.641,4994.7,5821.641,24320.41,11904.12
23/3/2017,5817.693,5032.76,5817.693,24327.7,12039.68
24/3/2017,5828.738,5020.9,5828.738,24358.27,12064.27
27/3/2017,5840.374,5017.43,5840.374,24193.7,11996.07
28/3/2017,5875.14,5046.2,5875.14,24345.87,12149.42
29/3/2017,5897.547,5069.04,5897.547,24392.05,12203
30/3/2017,5914.344,5089.64,5914.344,24301.09,12256.43
31/3/2017,5911.738,5122.51,5911.738,24111.59,12312.87
3/4/2017,5894.683,5085.91,5894.683,24261.48,12257.2
4/4/2017,5898.608,5101.13,5898.608,#N/A,12282.34
5/4/2017,5864.478,5091.85,5864.478,24400.8,12217.54
6/4/2017,5878.95,5121.44,5878.95,24273.72,12230.89
7/4/2017,5877.812,5135.28,5877.812,24267.3,12225.06
10/4/2017,5880.926,5107.45,5880.926,24262.18,12200.52
11/4/2017,5866.772,5101.86,5866.772,24088.46,12139.35
12/4/2017,5836.16,5101.11,5836.16,24313.5,12154.7
13/4/2017,5805.15,5071.1,5805.15,24261.66,12109
17/4/2017,5856.788,#N/A,5856.788,#N/A,#N/A
18/4/2017,5849.471,4990.25,5849.471,23924.54,12000.44
19/4/2017,5863.034,5003.73,5863.034,23825.88,12016.45
20/4/2017,5916.777,5077.91,5916.777,24056.98,12027.32
21/4/2017,5910.521,5059.2,5910.521,24042.02,12048.57
24/4/2017,5983.819,5268.85,5983.819,24139.48,12454.98
25/4/2017,6025.492,5277.88,6025.492,24455.94,12467.04
26/4/2017,6025.226,5287.88,6025.226,24578.43,12472.8
27/4/2017,6048.937,5271.7,6048.937,24698.48,12443.79
28/4/2017,6047.606,5267.33,6047.606,24615.13,12438.01
1/5/2017,6091.602,#N/A,6091.602,#N/A,#N/A
2/5/2017,6095.366,5304.15,6095.366,24696.13,12507.9
3/5/2017,6072.55,5301,6072.55,#N/A,12527.84
4/5/2017,6075.337,5372.42,6075.337,24683.88,12647.78
5/5/2017,6100.758,5432.4,6100.758,24476.35,12716.89
8/5/2017,6102.66,5382.95,6102.66,24577.91,12694.55
9/5/2017,6120.587,5398.01,6120.587,24889.03,12749.12
10/5/2017,6129.143,5400.46,6129.143,25015.42,12757.46
11/5/2017,6115.964,5383.42,6115.964,25125.55,12711.06
12/5/2017,6121.232,5405.42,6121.232,25156.34,12770.41
15/5/2017,6149.674,5417.4,6149.674,25371.59,12807.04
16/5/2017,6169.87,5406.1,6169.87,25335.94,12804.53
17/5/2017,6011.236,5317.89,6011.236,25293.63,12631.61
18/5/2017,6055.13,5289.73,6055.13,25136.52,12590.06
19/5/2017,6083.703,5324.4,6083.703,25174.87,12638.69
22/5/2017,6133.618,5322.88,6133.618,25391.34,12619.46
23/5/2017,6138.712,5348.16,6138.712,25403.15,12659.15
24/5/2017,6163.024,5341.34,6163.024,25428.5,12642.87
25/5/2017,6205.257,5337.16,6205.257,25630.78,12621.72
26/5/2017,6210.194,5336.64,6210.194,25639.27,12602.18
30/5/2017,6203.189,5305.94,6203.189,#N/A,12598.68
31/5/2017,6198.517,5283.63,6198.517,25660.65,12615.06
1/6/2017,6246.83,5318.67,6246.83,25809.22,12664.92
2/6/2017,6305.796,5343.41,6305.796,25924.05,12822.94
5/6/2017,6295.684,5307.89,6295.684,25862.99,#N/A
6/6/2017,6275.058,5269.22,6275.058,25997.14,12690.12
7/6/2017,6297.38,5265.53,6297.38,25974.16,12672.49
8/6/2017,6321.764,5264.24,6321.764,26063.06,12713.58
9/6/2017,6207.918,5299.71,6207.918,26030.29,12815.72
12/6/2017,6175.465,5240.59,6175.465,25708.04,12690.44
13/6/2017,6220.369,5261.74,6220.369,25852.1,12764.98
14/6/2017,6194.892,5243.29,6194.892,25875.9,12805.95
15/6/2017,6165.501,5216.88,6165.501,25565.34,12691.81
16/6/2017,6151.758,5263.31,6151.758,25626.49,12752.73
19/6/2017,6239.013,5310.72,6239.013,25924.55,12888.95
20/6/2017,6188.031,5293.65,6188.031,25843.04,12814.79
21/6/2017,6233.953,5274.26,6233.953,25694.58,12774.26
22/6/2017,6236.685,5281.93,6236.685,25674.53,12794
23/6/2017,6265.25,5266.12,6265.25,25670.05,12733.41
26/6/2017,6247.149,5295.75,6247.149,25871.89,12770.83
27/6/2017,6146.623,5258.58,6146.623,25839.99,12671.02
28/6/2017,6234.415,5252.9,6234.415,25683.5,12647.27
29/6/2017,6144.351,5154.35,6144.351,25965.42,12416.19
30/6/2017,6140.42,5120.68,6140.42,25764.58,12325.12
3/7/2017,6110.06,5195.72,6110.06,25784.17,12475.31
5/7/2017,6150.855,5180.1,6150.855,25521.97,12453.68
6/7/2017,6089.464,5152.4,6089.464,25465.22,12381.25
7/7/2017,6153.079,5145.16,6153.079,25340.85,12388.68
10/7/2017,6176.393,5165.64,6176.393,25500.06,12445.92
11/7/2017,6193.305,5140.6,6193.305,25877.64,12437.02
12/7/2017,6261.171,5222.13,6261.171,26043.64,12626.58
13/7/2017,6274.437,5235.4,6274.437,26346.17,12641.33
14/7/2017,6312.465,5235.31,6312.465,26389.23,12631.72
17/7/2017,6314.431,5230.17,6314.431,26470.58,12587.16
18/7/2017,6344.305,5173.27,6344.305,26524.94,12430.39
19/7/2017,6385.042,5216.07,6385.042,26672.16,12452.05
20/7/2017,6390.002,5199.22,6390.002,26740.21,12447.25
21/7/2017,6387.754,5117.66,6387.754,26706.09,12240.06
24/7/2017,6410.808,5127.7,6410.808,26846.83,12208.95
25/7/2017,6412.173,5161.08,6412.173,26852.05,12264.31
26/7/2017,6422.747,5190.17,6422.747,26941.02,12305.11
27/7/2017,6382.186,5186.95,6382.186,27131.17,12212.04
28/7/2017,6374.677,5131.39,6374.677,26979.39,12162.7
31/7/2017,6348.123,5093.77,6348.123,27323.99,12118.25
1/8/2017,6362.938,5127.03,6362.938,27540.23,12251.29
2/8/2017,6362.645,5107.25,6362.645,27607.38,12181.48
3/8/2017,6340.341,5130.49,6340.341,27531.01,12154.72
4/8/2017,6351.564,5203.44,6351.564,27562.68,12297.72
7/8/2017,6383.772,5207.89,6383.772,27690.36,12257.17
8/8/2017,6370.46,5218.89,6370.46,27854.91,12292.05
9/8/2017,6352.332,5145.7,6352.332,27757.09,12154
10/8/2017,6216.872,5115.23,6216.872,27444,12014.3
11/8/2017,6256.556,5060.92,6256.556,26883.51,12014.06
14/8/2017,6340.232,5121.67,6340.232,27250.23,12165.12
15/8/2017,6333.013,5140.25,6333.013,27174.96,12177.04
16/8/2017,6345.109,5176.61,6345.109,27409.07,12263.86
17/8/2017,6221.915,5146.85,6221.915,27344.22,12203.46
18/8/2017,6216.527,5114.15,6216.527,27047.57,12165.19
21/8/2017,6213.127,5087.59,6213.127,27154.68,12065.99
22/8/2017,6297.478,5131.86,6297.478,27401.67,12229.34
23/8/2017,6278.406,5115.39,6278.406,#N/A,12174.3
24/8/2017,6271.326,5113.13,6271.326,27518.6,12180.83
25/8/2017,6265.644,5104.33,6265.644,27848.16,12167.94
28/8/2017,6283.015,5079.75,6283.015,27863.29,12123.47
29/8/2017,6301.886,5031.92,6301.886,27765.01,11945.88
30/8/2017,6368.309,5056.34,6368.309,28094.61,12002.47
31/8/2017,6428.662,5085.59,6428.662,27970.3,12055.84
1/9/2017,6435.331,5123.26,6435.331,27953.16,12142.64
5/9/2017,6375.574,5086.56,6375.574,27741.35,12123.71
6/9/2017,6393.314,5101.41,6393.314,27613.76,12214.54
7/9/2017,6397.869,5114.62,6397.869,27522.92,12296.63
8/9/2017,6360.191,5113.49,6360.191,27668.47,12303.98
11/9/2017,6432.264,5176.71,6432.264,27955.13,12475.24
12/9/2017,6454.282,5209.01,6454.282,27972.24,12524.77
13/9/2017,6460.188,5217.59,6460.188,27894.08,12553.57
14/9/2017,6429.084,5225.2,6429.084,27777.2,12540.45
15/9/2017,6448.467,5213.91,6448.467,27807.59,12518.81
18/9/2017,6454.639,5229.32,6454.639,28159.77,12559.39
19/9/2017,6461.323,5237.44,6461.323,28051.41,12561.79
20/9/2017,6456.044,5241.66,6456.044,28127.8,12569.17
21/9/2017,6422.693,5267.29,6422.693,28110.33,12600.03
22/9/2017,6426.922,5281.29,6426.922,27880.53,12592.35
25/9/2017,6370.593,5267.13,6370.593,27500.34,12594.81
26/9/2017,6380.164,5268.76,6380.164,27513.01,12605.2
27/9/2017,6453.263,5281.96,6453.263,27642.43,12657.41
28/9/2017,6453.451,5293.77,6453.451,27421.6,12704.65
29/9/2017,6495.959,5329.81,6495.959,27554.3,12828.86
2/10/2017,6516.718,5350.44,6516.718,#N/A,12902.65
3/10/2017,6531.714,5367.41,6531.714,28173.21,#N/A
4/10/2017,6534.627,5363.23,6534.627,28379.18,12970.52
5/10/2017,6585.356,5379.21,6585.356,#N/A,12968.05
6/10/2017,6590.18,5359.9,6590.18,28458.04,12955.94
9/10/2017,6579.731,5365.83,6579.731,28326.59,12976.4
10/10/2017,6587.251,5363.65,6587.251,28490.83,12949.25
11/10/2017,6603.548,5362.41,6603.548,28389.57,12970.68
12/10/2017,6591.51,5360.81,6591.51,28459.03,12982.89
13/10/2017,6605.801,5351.74,6605.801,28476.43,12991.87
16/10/2017,6624.005,5362.88,6624.005,28692.8,13003.7
17/10/2017,6623.657,5361.37,6623.657,28697.49,12995.06
18/10/2017,6624.22,5383.81,6624.22,28711.76,13043.03
19/10/2017,6605.067,5368.29,6605.067,28159.09,12990.1
20/10/2017,6629.053,5372.38,6629.053,28487.24,12991.28
23/10/2017,6586.826,5386.81,6586.826,28305.88,13003.14
24/10/2017,6598.43,5394.8,6598.43,28154.97,13013.19
25/10/2017,6563.891,5374.89,6563.891,28302.89,12953.41
26/10/2017,6556.774,5455.4,6556.774,28202.38,13133.28
27/10/2017,6701.263,5494.13,6701.263,28438.85,13217.54
30/10/2017,6698.963,5493.63,6698.963,28336.19,13229.57
31/10/2017,6727.669,5503.29,6727.669,28245.54,13229.57
1/11/2017,6716.533,5514.29,6716.533,28594.06,13465.51
2/11/2017,6714.943,5510.5,6714.943,28518.64,13440.93
3/11/2017,6764.435,5517.97,6764.435,28603.61,13478.86
6/11/2017,6786.436,5507.25,6786.436,28596.8,13468.79
7/11/2017,6767.783,5480.64,6767.783,28994.34,13379.27
8/11/2017,6789.118,5471.43,6789.118,28907.6,13382.42
9/11/2017,6750.053,5407.75,6750.053,29136.57,13182.56
10/11/2017,6750.939,5380.72,6750.939,29120.92,13127.47
13/11/2017,6757.595,5341.63,6757.595,29182.18,13074.42
14/11/2017,6737.872,5315.58,6737.872,29152.12,13033.48
15/11/2017,6706.208,5301.25,6706.208,28851.69,12976.37
16/11/2017,6793.291,5336.39,6793.291,29018.76,13047.22
17/11/2017,6782.791,5319.17,6782.791,29199.04,12993.73
20/11/2017,6790.714,#N/A,6790.714,#N/A,#N/A
21/11/2017,6862.48,5366.15,6862.48,29818.07,13167.54
22/11/2017,6867.36,5352.76,6867.36,30003.49,13015.04
24/11/2017,6889.16,5390.46,6889.16,29866.32,13059.84
27/11/2017,6878.52,5360.09,6878.52,29686.19,13000.2
28/11/2017,6912.36,5390.48,6912.36,29680.85,13059.53
29/11/2017,6824.39,5398.05,6824.39,29623.83,13061.87
30/11/2017,6873.97,5372.79,6873.97,29177.35,13023.98
1/12/2017,6847.59,5316.89,6847.59,29074.24,12861.49
4/12/2017,6775.37,5389.29,6775.37,29138.28,13058.55
5/12/2017,6762.21,5375.53,6762.21,28842.8,13048.54
6/12/2017,6776.38,5374.35,6776.38,28224.8,12998.85
7/12/2017,6812.84,5383.86,6812.84,28303.19,13045.15
8/12/2017,6840.08,5399.09,6840.08,28639.85,13153.7
11/12/2017,6875.08,5386.83,6875.08,28965.29,13123.65
12/12/2017,6862.32,5427.19,6862.32,28793.88,13183.53
13/12/2017,6875.8,5399.45,6875.8,29222.1,13125.64
14/12/2017,6856.53,5357.14,6856.53,29166.38,13068.08
15/12/2017,6936.58,5349.3,6936.58,28848.11,13103.56
18/12/2017,6994.76,5420.58,6994.76,29050.41,13312.3
19/12/2017,6963.85,5382.91,6963.85,29253.66,13215.79
20/12/2017,6960.96,5352.77,6960.96,29234.09,13069.17
21/12/2017,6965.36,5385.97,6965.36,29367.06,13109.74
22/12/2017,6959.96,5364.72,6959.96,29578.01,13072.79
26/12/2017,6936.25,#N/A,6936.25,#N/A,#N/A
27/12/2017,6939.34,5368.84,6939.34,29597.66,13070.02
28/12/2017,6950.16,5339.42,6950.16,29863.71,12979.94
29/12/2017,6903.39,5312.56,6903.39,29919.15,12917.64
2/1/2018,7006.9,5288.6,7006.9,30515.31,12871.39
3/1/2018,7065.53,5331.28,7065.53,30560.95,12978.21
4/1/2018,7077.91,5413.69,7077.91,30736.48,13167.89
5/1/2018,7136.56,5470.75,7136.56,30814.64,13319.64
8/1/2018,7157.39,5487.42,7157.39,30899.53,13367.78
9/1/2018,7163.58,5523.94,7163.58,31011.41,13385.59
10/1/2018,7153.57,5504.68,7153.57,31073.72,13281.34
11/1/2018,7211.78,5488.55,7211.78,31120.39,13202.9
12/1/2018,7261.06,5517.06,7261.06,31412.54,13245.03
16/1/2018,7223.69,5513.82,7223.69,31904.75,13246.33
17/1/2018,7298.28,5493.99,7298.28,31983.41,13183.96
18/1/2018,7296.05,5494.83,7296.05,32121.94,13281.43
19/1/2018,7336.38,5526.51,7336.38,32254.89,13434.45
22/1/2018,7408.03,5541.99,7408.03,32393.41,13463.69
23/1/2018,7460.29,5535.26,7460.29,32930.7,13559.6
24/1/2018,7415.06,5495.16,7415.06,32958.69,13414.74
25/1/2018,7411.16,5481.21,7411.16,32654.45,13298.36
26/1/2018,7505.77,5529.15,7505.77,33154.12,13340.17
29/1/2018,7466.51,5521.59,7466.51,32966.89,13324.48
30/1/2018,7402.48,5473.78,7402.48,32607.29,13197.71
31/1/2018,7411.48,5481.93,7411.48,32887.27,13189.48
1/2/2018,7385.86,5454.55,7385.86,32642.09,13003.9
2/2/2018,7240.95,5364.98,7240.95,32601.78,12785.16
5/2/2018,6967.53,5285.83,6967.53,32245.22,12687.49
6/2/2018,7115.88,5161.81,7115.88,30595.42,12392.66
7/2/2018,7051.98,5255.9,7051.98,30323.2,12590.43
8/2/2018,6777.16,5151.68,6777.16,30451.27,12260.29
9/2/2018,6874.49,5079.21,6874.49,29507.42,12107.48
12/2/2018,6981.96,5140.06,6981.96,29459.63,12282.77
13/2/2018,7013.51,5109.24,7013.51,29839.53,12196.5
14/2/2018,7143.62,5165.26,7143.62,30515.6,12339.16
15/2/2018,7256.43,5222.52,7256.43,31115.43,12346.17
16/2/2018,7239.47,5281.58,7239.47,#N/A,12451.96
20/2/2018,7234.31,5289.86,7234.31,30873.63,12487.9
21/2/2018,7218.23,5302.17,7218.23,31431.89,12470.49
22/2/2018,7210.09,5309.23,7210.09,30965.68,12461.91
23/2/2018,7337.39,5317.37,7337.39,31267.17,12483.79
26/2/2018,7421.46,5344.26,7421.46,31498.6,12527.04
27/2/2018,7330.35,5343.93,7330.35,31268.66,12490.73
28/2/2018,7273.01,5320.49,7273.01,30844.72,12435.85
1/3/2018,7180.56,5262.56,7180.56,31044.25,12190.94
2/3/2018,7257.87,5136.58,7257.87,30583.45,11913.71
5/3/2018,7330.7,5167.23,7330.7,29886.39,12090.87
6/3/2018,7372.01,5170.23,7372.01,30510.73,12113.87
7/3/2018,7396.65,5187.83,7396.65,30196.92,12245.36
8/3/2018,7427.95,5254.1,7427.95,30654.52,12355.57
9/3/2018,7560.81,5274.4,7560.81,30996.21,12346.68
12/3/2018,7588.32,5276.71,7588.32,31594.33,12418.39
13/3/2018,7511.01,5242.79,7511.01,31601.45,12221.03
14/3/2018,7496.81,5233.36,7496.81,31435.01,12237.74
15/3/2018,7481.74,5267.26,7481.74,31541.1,12345.56
16/3/2018,7481.99,5282.75,7481.99,31501.97,12389.58
19/3/2018,7344.24,5222.84,7344.24,31513.76,12217.02
20/3/2018,7364.3,5252.43,7364.3,31549.93,12307.33
21/3/2018,7345.29,5239.74,7345.29,31414.52,12309.15
22/3/2018,7166.68,5167.21,7166.68,31071.05,12100.08
23/3/2018,6992.67,5095.22,6992.67,30309.29,11886.31
26/3/2018,7220.54,5066.28,7220.54,30548.77,11787.26
27/3/2018,7008.81,5115.74,7008.81,30790.83,11970.83
